text,label
"My treadmill caught fire due to a wiring fault, and the manufacturer is refusing to accept any responsibility for the damage caused.",Consumer
I was dismissed from my job right after I raised concerns about unsafe working conditions.,Labour
A man was caught trying to break the lock of a two-wheeler parked outside our building.,Criminal
"I bought an ancestral house years ago, but now a stranger has shown up claiming they are the actual owner of the land.",Property
"Someone tried to poison our family dog, and we believe it is connected to a property dispute with a neighbour.",Criminal
I want to cancel a sale deed for an agricultural land because I later discovered the seller had misrepresented facts about the land.,Property
I want to know if agricultural land can be legally converted for residential use in Chennai without violating any rules.,Property
A person threatened my father with a sickle during a dispute over cattle grazing rights.,Criminal
I want to know my options after being sold a treadmill that turned out to be completely different from what was advertised.,Consumer
My landlord is trying to evict me from my rented commercial shop without giving proper notice as required under the rental agreement.,Property
My uncle is claiming ownership of our housing plot even though it was registered solely in my father's name.,Property
My father has been occupying the entire ancestral row house and refuses to let other family members access their share.,Property
I want to understand my rights if my employer delays severance payment after confirming layoffs.,Labour
I want to understand whether the state can restrict access to a public library based on a person's community background.,Constitutional
A child was left unattended and injured due to negligence at a private daycare centre.,Criminal
A group of men vandalised our shop after we refused to pay them extortion money.,Criminal
I want to seek custody of my niece and nephew since their parents are unable to care for them.,Family
Someone attempted to forcibly remove a woman's clothing during a scuffle at a market.,Criminal
"My husband left me without any explanation, and I want to explore my legal options to bring him back.",Family
A group of men forcibly entered our warehouse at night and threatened the night guard before stealing goods.,Criminal
"The technician sent for car servicing did a careless job, and now the underlying problem has actually gotten worse than before.",Consumer
"We have no children and no property disputes, so we want a simple mutual consent divorce.",Family
My warehouse property title shows an old encumbrance that was supposed to have been cleared years ago but was never updated.,Property
"After returning a wrongly delivered smart TV, the courier picked it up, but the platform is not issuing my refund despite several reminders.",Consumer
"I want to contest a will that excludes me entirely, despite being a legitimate heir.",Family
I want to know whether a gift deed for an office space can be legally cancelled once it has already been registered.,Property
I want to understand if my company can pass over me for growth opportunities without valid reasons.,Labour
"My electric scooter caught fire due to a wiring fault, and the manufacturer is refusing to accept any responsibility for the damage caused.",Consumer
My spouse has not paid maintenance for the last six months despite repeated reminders.,Family
I want to know if reserving certain government posts exclusively for one community without any rational basis is constitutionally valid.,Constitutional
My company changed my role to exclude overtime pay without informing me in advance.,Labour
"I was not allowed to consult a lawyer while in police custody, and I want to know if this violates my rights.",Constitutional
My wife wants to live separately but is not ready to file for divorce yet.,Family
A district authority denied my request to access court proceedings that should be open to the public under normal circumstances.,Constitutional
I believe a government recruitment notification unfairly excludes candidates from a particular state without any reasonable justification.,Constitutional
"The district collector's office rejected my application without giving any reasons, and I believe this decision was completely arbitrary.",Constitutional
I want to know if my employer can mandate work travel without prior notice or consent.,Labour
"My photographs from a professional shoot were used commercially without my permission, is this a violation?",Cyber
A government hospital is preventing me from practicing my trade in a public market without giving any valid legal reason.,Constitutional
I want to stop a lower authority from proceeding further with a matter that I believe falls outside their jurisdiction.,Constitutional
"My geyser delivery has been delayed by nearly three weeks now, and the tracking page has not updated in days.",Consumer
"I was promised a one-year guarantee on my washing machine, but now the shopkeeper says the guarantee card I have is not valid.",Consumer
I want to know the process for recovering money advanced to a supplier who never delivered the goods.,Civil
I want to understand penalties applicable to employers who fail to deposit provident fund on time.,Labour
I want to know how to reclaim possession of my duplex house from squatters who moved in without my permission.,Property
"Someone is forcing my brother to pay a monthly amount, threatening to expose false information about him.",Criminal
A contractor took advance payment for renovation work and disappeared without doing any of the work.,Criminal
My cousin's business partner borrowed personal funds for company expenses and refuses to return them.,Civil
"My social media account was reported and banned falsely by a group of trolls, can I take legal action?",Cyber
I want to challenge a government policy that seems to treat citizens from certain states differently without any reasonable justification.,Constitutional
A group threatened our watchman and stole diesel from generators kept at a construction site.,Criminal
"My cousin's supplier changed payment terms unilaterally, ignoring the conditions agreed upon in our contract.",Civil
A group of anonymous accounts keeps sending me insulting messages about my weight and looks.,Cyber
A public authority is restricting movement of pilgrims to a religious site without providing a reasonable explanation.,Constitutional
I believe a government department is discriminating against me on the basis of my gender while processing my application.,Constitutional
I want to seek a court's intervention since my ex-partner plans to relocate our daughter to another state.,Family
Someone gained control of my professional page and is posting content that misrepresents my brand.,Cyber
What are my constitutional options if a government authority in Ludhiana continues to ignore my legitimate grievance?,Constitutional
I want to understand the standard timeline for receiving a relieving letter after resignation.,Labour
I want to understand if my employment contract's non-compete clause is enforceable after I resign.,Labour
A supplier is refusing to issue a formal invoice despite receiving full payment for the goods delivered.,Civil
I want to understand how courts balance parental rights with grandparents' requests for visitation.,Family
"Someone hacked my Instagram account and is posting weird stuff, what should I do?",Cyber
"Someone hacked into my email and is sending fake requests to my contacts for money, how do I report this?",Cyber
"The district collector's office is failing to fulfil a basic constitutional duty owed to citizens in my area, and I want to act on this.",Constitutional
A public authority denied my request to challenge an administrative decision through the appropriate internal appeal process.,Constitutional
"My laptop has been behaving strangely, and I suspect a hidden program is tracking my activity.",Cyber
The mutation entry for my residential plot still shows my late father's name even though I am the legal heir now.,Property
My relatives are disputing the authenticity of a will presented after our uncle's sudden passing.,Family
I need to understand my legal right of way over a narrow strip of land that connects my village land to the main road.,Property
I want to understand my options since my in-laws are pressuring me to have children before I am ready.,Family
"A builder used cheaper materials than specified in our written construction agreement, affecting the building's quality.",Civil
I want to question the legal authority of a person who has been appointed to hold a public office in Ahmedabad.,Constitutional
"My neighbour has slowly encroached onto my land over the years, and now a portion of my ancestral house is being used by them.",Property
My relative was locked inside a store room by his employer after being accused of theft.,Criminal
I want to know if my employer can reject leave applications without providing valid reasons.,Labour
What is the correct legal process to transfer a warehouse property from my father's name to my name after his death?,Property
I want to understand how many earned leaves I am entitled to under standard employment practices.,Labour
A public authority is denying a community access to a shared water source that has been used for generations.,Constitutional
My neighbour's son disappeared after meeting someone he had been chatting with online for weeks.,Criminal
My private podcast recording was leaked before its official release date without my consent.,Cyber
"My ex keeps creating new accounts to message me even after I block him, how do I stop this?",Cyber
A person created a fake customer verification email using our streaming service's name to steal login details.,Cyber
A person borrowed farming equipment from my father and has refused to return it for over a year.,Civil
I want to understand my stepchildren's rights within our family after my remarriage.,Family
My employer withheld wages from an entire shift of workers due to a production shortfall.,Labour
"An advertisement claimed my motorbike had a special feature, but after buying it I discovered that claim was completely false.",Consumer
A person hired me for event decoration but is now refusing to pay the final installment.,Civil
"My social media account got suspended after being mass-reported by a group of trolls, what legal options exist?",Cyber
My husband and I married abroad and now want to register our marriage in India as well.,Family
Someone reported that a group is illegally cutting down protected trees in the nearby forest area.,Criminal
"My landlord wants to sell the office space I am renting, and I want to know how this affects my current tenancy rights.",Property
I want to know if employment bonds are enforceable if I want to leave my job early.,Labour
My uncle was struck with a helmet during a scuffle at a fuel station over queue jumping.,Criminal
My office space was demolished by local authorities citing an old land dispute that I was never properly informed about.,Property
I found out that the property card for my small plot contains an error regarding the boundaries of the plot.,Property
A person threatened to burn down our shop if we didn't withdraw our complaint against him.,Criminal
My father wants to claim maintenance from all his children collectively rather than from just one of us.,Family
A relative promised in writing to transfer shares of a family business but has failed to complete the process.,Civil
"I repaid my home loan in full, but the bank is delaying the release of my urban plot documents from the mortgage.",Property
I want to know if family court decisions regarding maintenance can be appealed later.,Family
"A person is threatening to report false content against my social media account to get it banned, what can I do?",Cyber
"I repaid my home loan in full, but the bank is delaying the release of my residential plot documents from the mortgage.",Property
An unknown person is using my old passport photo to open fake social media accounts.,Cyber
"My neighbour plays loud music every night, and it has become unbearable despite repeated requests to stop.",Civil
An elderly neighbour was last seen near the railway station and has not been found since.,Criminal
I believe the state transport authority is discriminating against me on the basis of my gender while processing my application.,Constitutional
My relative's business partner is refusing to honour a written agreement about splitting company assets.,Civil
"The company agreed to replace my damaged pair of wireless earphones, but it has been over a month and I have not received the replacement yet.",Consumer
My bank charged me an unexplained maintenance fee on my account despite my balance always being above the required minimum.,Consumer
My relative's newly installed borewell motor was deliberately damaged by an unknown person.,Criminal
I want to know whether the state can restrict citizens from criticizing a public official through peaceful means.,Constitutional
I want to know if siblings are typically kept together during custody decisions.,Family
"I was sold a gas stove under the false claim that it was imported, but later I found out it was locally manufactured.",Consumer
"The bank is threatening to take possession of my commercial shop over a loan default, and I want to know my rights.",Property
"A salesperson promised free accessories with my pair of running shoes purchase, but the store later refused to give any of those promised items.",Consumer
My spouse claims our marriage is invalid because certain religious customs were not followed.,Family
Some men in our area are allegedly running an organized racket of stealing and reselling stolen mobile phones.,Criminal
Someone tried to strangle my sister during a heated argument at her workplace.,Criminal
My relative's business partner refuses to attend meetings required for finalizing the partnership's dissolution.,Civil
A company breached our advertising contract by not publishing our promotional content as agreed.,Civil
I want to know if irregular shift scheduling without notice violates standard employment practices.,Labour
I want to know how to address ongoing demands from my husband's family related to wedding expenses.,Family
"My wife allows me to see our children only for a few hours each month, which feels insufficient.",Family
My duplex house was demolished by local authorities citing an old land dispute that I was never properly informed about.,Property
My relative's shop suffered losses after a supplier delayed a critical shipment during the festive season.,Civil
I want to know if temporary workers can claim compensation for wrongful termination like permanent employees.,Labour
My employer denies fair compensation for workers required to operate multiple machines simultaneously.,Labour
"Despite paying full charges for airline ticket booking, I have been receiving highly unsatisfactory and inconsistent service for weeks now.",Consumer
A local administration denied permission for citizens to display artwork critical of a government policy in a public space.,Constitutional
"My neighbour has planted trees right along the shared boundary, and I believe this actually encroaches onto my piece of land.",Property
"My dishwasher stopped working under warranty, and the brand is asking me to bear the cost of spare parts, which seems unfair.",Consumer
A construction company failed to complete our warehouse project within the timeline mentioned in the contract.,Civil
I want to question the legal authority of a person who has been appointed to hold a public office in Bhopal.,Constitutional
"My insurer is taking unusually long to process my claim, and customer support is not giving me any clear update or reason.",Consumer
A local council passed a resolution restricting a minority group's access to a public burial ground without valid justification.,Constitutional
My business partner is refusing to honour a written agreement about splitting costs for shared office space.,Civil
I need guidance on getting my money back after a travel package booking provider failed to deliver what was promised in the contract.,Consumer
My employer is treating my internship as unpaid despite the offer letter mentioning a fixed stipend.,Labour
A person was seen threatening a witness outside the courtroom before the hearing began.,Criminal
My employer is disputing my eligibility for pension despite years of consistent service.,Labour
I want to divorce my wife because she left the matrimonial home without any explanation.,Family
I want to know how interfaith marriages are registered when both parties want to retain their own religions.,Family
"My landlord wants to sell the piece of land I am renting, and I want to know how this affects my current tenancy rights.",Property
"Someone published false statements about my business in a local newspaper, damaging my reputation and sales.",Civil
I want to know whether the state can restrict access to a public riverbank for citizens performing traditional rituals.,Constitutional
My duplex house was used as collateral for a loan taken by a family member who has now defaulted on the repayment.,Property
I want to know how to legally divide an ancestral ancestral house among four siblings who all have equal claims.,Property
I want to know if seasonal factory workers have the same rights as permanent employees.,Labour
My employer is not paying overtime despite requiring me to work beyond agreed hours regularly.,Labour
A contractor is demanding payment for extra work that was never approved or agreed upon in writing.,Civil
"The camera I purchased has a manufacturing defect, but the brand's customer care keeps closing my complaint ticket without resolving it.",Consumer
My software code was copied and published by another developer as their own project.,Cyber
My tenant is causing damage to my piece of land and refuses to pay for the repairs despite the terms of our lease.,Property
I want to challenge a rule preventing citizens from a certain profession from contesting local body elections.,Constitutional
I want to challenge a new rule that prevents our community from running an educational institution based on our own values.,Constitutional
My relative wants to understand her options if she disagrees with a family court's initial custody ruling.,Family
"A recently introduced regulation seems to unfairly target a specific group of citizens, and I want to question its fairness.",Constitutional
I found out that the property card for my office space contains an error regarding the boundaries of the plot.,Property
I want to know the eligibility requirements for adopting a child as a single parent.,Family
A cleaning agency failed to provide the promised staff for our office despite a signed service agreement.,Civil
My cousin wants to formally adopt her partner's child even though they are not legally married.,Family
A fraudster created a fake identity to rent a flat and then vanished without paying rent for months.,Criminal
I want to understand my rights if my ex-spouse makes major decisions about our children without consulting me.,Family
Someone impersonated a court official to scare my father into paying money for a fake case settlement.,Criminal
"I cancelled my online tuition course weeks ago, yet the company continues to deduct the monthly amount from my card.",Consumer
"I am a tenant, and my landlord is trying to increase my rent far beyond what was originally agreed in our lease.",Property
"A government authority blocked my social media post criticizing a public policy, and I want to challenge this as censorship.",Constitutional
My relative suffered a fractured arm after being pushed and beaten by a group during a protest.,Criminal
I want to challenge a government notice restricting citizens from organizing a peaceful rally to mark an important anniversary.,Constitutional
My husband is refusing to include our jointly owned property in our divorce settlement discussions.,Family
I want to question the legal authority of a person who has been appointed to hold a public office in Mumbai.,Constitutional
"My relative's spouse left the matrimonial home, and she wants to know her legal options moving forward.",Family
Someone was caught with a stolen laptop that matched the description reported in a recent burglary.,Criminal
I want to know how judicial separation differs from divorce in terms of our legal status.,Family
I want to know my rights after being terminated during my probation period without any explanation.,Labour
My neighbour has started unauthorized construction that extends into my duplex house without any legal sanction.,Property
"The sewing machine I purchased has a manufacturing defect, but the brand's customer care keeps closing my complaint ticket without resolving it.",Consumer
Someone is using stolen photos from my private album to catfish people on a dating app.,Cyber
"I cancelled my matrimonial site subscription weeks ago, yet the company continues to deduct the monthly amount from my card.",Consumer
I want to know if non-compete clauses apply equally to all levels of employees within a company.,Labour
My business partner disclosed our trade secrets to a competitor despite signing a confidentiality agreement.,Civil
My employer denies leave requests for remote employees more frequently than for office-based staff.,Labour
My private online book club discussions were screenshotted and circulated outside the group.,Cyber
My father is claiming ownership of our piece of land even though it was registered solely in my father's name.,Property
I want to know whether the state can restrict citizens' right to relocate to another state for employment reasons.,Constitutional
"The technician sent for AC repair service did a careless job, and now the underlying problem has actually gotten worse than before.",Consumer
Someone accessed my smart car app and is tracking my vehicle's location without my permission.,Cyber
My bill for mobile network connection included several unexplained charges that were never disclosed to me at the time of signing up.,Consumer
An unauthorized person modified pricing information on our online store without informing anyone.,Cyber
"I purchased a mobile phone from an online marketplace, and it turned out to be a counterfeit copy of the original branded product.",Consumer
"I have raised the same complaint about my electric scooter multiple times, but customer support keeps closing the ticket without resolving anything.",Consumer
"My child was asked to share personal photos by a stranger on a gaming app, what should we do?",Cyber
"A person is temporarily storing construction material on our land without permission, and we want it removed.",Civil
A public authority restricted my movement citing preventive reasons without formally arresting me or informing me of specific grounds.,Constitutional
I signed a contract with a printing press that failed to deliver materials on time for an event.,Civil
My workplace lacks basic safety equipment despite handling hazardous materials regularly.,Labour
I need guidance on getting my money back after a life insurance policy provider failed to deliver what was promised in the contract.,Consumer
A business partner is holding company documents and refusing to hand them over after our partnership ended.,Civil
I want to know if fraud during marriage negotiations can be grounds for annulment.,Family
Someone used forged mark sheets to get admission in a college under a fake identity.,Criminal
"I signed a lease agreement for an office space, but the landlord is now demanding an increase in rent before the agreed term.",Property
I want to recover payment for goods supplied to a client who is disputing the quantity delivered.,Civil
A local authority barred entry of certain citizens into a public market based on unclear and possibly discriminatory criteria.,Constitutional
A public authority is denying access to a government archive that citizens are constitutionally entitled to consult.,Constitutional
I disagree with the government's valuation of my small plot that was used to calculate the stamp duty for registration.,Property
A stranger set up an account with my display picture and bio to trick my followers into believing it is me.,Cyber
My business partner is delaying necessary approvals needed to complete a pending client project.,Civil
I want to challenge a government notice that seems to unfairly target a particular linguistic community within the state.,Constitutional
I want to understand how courts handle custody disputes when one parent has a demanding work schedule.,Family
"My neighbour has slowly encroached onto my land over the years, and now a portion of my vacant plot is being used by them.",Property
"An advertisement claimed my mobile phone had a special feature, but after buying it I discovered that claim was completely false.",Consumer
Someone created duplicate keys to enter our warehouse and steal stock over several weeks.,Criminal
My neighbour is disputing the ownership of a small strip of land that has always been part of my residential plot.,Property
I want to seek my child's return since my ex-husband took them overseas without my knowledge or consent.,Family
"I signed a sale agreement for a farmhouse, but the seller is now backing out of the deal after receiving my token amount.",Property
What are my constitutional options if a government authority in Patna continues to ignore my legitimate grievance?,Constitutional
What are my constitutional options if a government authority in Mumbai continues to ignore my legitimate grievance?,Constitutional
My relative wants to secure visitation rights with her grandchildren despite ongoing tension with their parents.,Family
A gang has been forcing local traders to buy goods only from their suppliers under threat.,Criminal
A group pelted stones at our house causing damage to the roof and windows.,Criminal
A witness in a criminal trial has gone missing right before he was scheduled to testify.,Criminal
My private notes shared on a cloud folder for a project were leaked to a competing firm.,Cyber
My cousin is claiming ownership of our residential bungalow even though it was registered solely in my father's name.,Property
A person took payment for organizing a private event but cancelled without providing any refund.,Civil
I want to know if resigning due to health reasons affects my gratuity eligibility calculation.,Labour
"My husband's family kept our marriage hidden from me for years due to religious differences, and I want an annulment.",Family
"We want to formally separate while remaining married for religious reasons, what is the process.",Family
A group of men assaulted my son near the college gate over a minor argument about parking.,Criminal
How can I legally challenge a state-run school for violating my fundamental rights while carrying out their official duties?,Constitutional
A group of strangers online organized a campaign to repeatedly flag and suspend my legitimate business account.,Cyber
My employer pays salary in cash and refuses to provide any written proof of payment.,Labour
My employer denies fair wages to skilled workers compared to unskilled labour doing similar tasks.,Labour
"My husband threatens me whenever I raise concerns about our marriage, and I want to understand my legal protections.",Family
My relative's tenant damaged the shop's flooring and is refusing to pay for the necessary repairs.,Civil
I discovered that a village panchayat has been monitoring my personal communications without informing me or obtaining proper authorization.,Constitutional
My bill for furniture rental service included several unexplained charges that were never disclosed to me at the time of signing up.,Consumer
"My inverter battery is still within the warranty period, but the service centre is asking me to pay for a repair that should be free.",Consumer
My relative's motorcycle was found abandoned with parts missing after being reported stolen weeks ago.,Criminal
I recently discovered that the title documents for my piece of land may have been forged by a previous owner.,Property
A group of men entered our compound and threatened the watchman before attempting a robbery.,Criminal
My uncle received a call demanding money in exchange for not damaging his newly built house.,Criminal
"A stranger is asking my teenage daughter to meet in person after chatting online, what legal steps can we take?",Cyber
"My credit card details were stolen and misused online, what should my next step be?",Cyber
My uncle's shop shutter was dented with an iron rod during a night-time altercation.,Criminal
"My husband abandoned our home, and I want legal guidance on my options to resolve this within our marriage.",Family
My cousin was harassed with lewd comments by a group of men on a public street.,Criminal
The company is refusing to honour the warranty on my gaming console saying I did not register it online within a specific time.,Consumer
"A supplier delivered goods that did not meet the agreed specifications, causing losses to my business.",Civil
My cousin's business partner is withholding important licenses required to continue their joint venture legally.,Civil
A person I rejected keeps creating new accounts to track and message me across different platforms.,Cyber
The construction on my land was done without my permission by a developer who claims to have separate rights over the property.,Property
"The local authorities have issued a demolition notice for my village land, and I want to challenge it legally.",Property
My old employer shared my personal appraisal details publicly after I left the organization.,Cyber
A boy carrying a blade threatened students outside our school gate during a fight.,Criminal
Someone locked my aunt inside her own house and threatened her to sign over documents.,Criminal
"I have written several emails about my unresolved DTH television issue, but the company never responds with any concrete solution.",Consumer
My previous employer never submitted my provident fund contributions to the correct account.,Labour
My uncle sold the entire ancestral residential bungalow without informing or including the other legal heirs at all.,Property
I want to understand how emergency-related government orders during a public crisis affected the fundamental rights of ordinary citizens.,Constitutional
A rival businessman falsely accused my uncle of extortion to damage his reputation.,Criminal
My relative wants to recover her stridhan after her husband unexpectedly filed for divorce.,Family
I was detained briefly for raising slogans against a government policy during a peaceful demonstration in Ludhiana.,Constitutional
A district authority is preventing farmers from holding a peaceful demonstration regarding an agricultural policy without valid reason.,Constitutional
My cousin's business partner has taken over their shared office space and refuses to allow him access.,Civil
I want to recover a generator that was lent to a shopkeeper during a festival and never returned.,Civil
How do I file a complaint against the manufacturer's authorised dealer in Bhopal for selling me a defective water heater?,Consumer
I want to understand what restitution of conjugal rights means and when it can be sought.,Family
"My siblings and I inherited a duplex house, but we cannot agree on how to divide it among ourselves fairly.",Property
I want to challenge a government policy requiring citizens to renounce certain personal choices to access a public benefit.,Constitutional
"The technician sent for furniture rental service did a careless job, and now the underlying problem has actually gotten worse than before.",Consumer
My father wants to file a complaint but is worried about retaliation from the accused's family.,Criminal
My previous employer still owes me two months of salary even after I left the organization.,Labour
I want to know if agricultural land can be legally converted for residential use in Hyderabad without violating any rules.,Property
"The technician sent for property maintenance service did a careless job, and now the underlying problem has actually gotten worse than before.",Consumer
I want to file a compensation claim after an accident at the factory left me unable to work.,Labour
We want to adopt a child and need guidance on the legal process involved in India.,Family
My business partner is refusing to reimburse me for expenses I paid on behalf of our joint venture.,Civil
Someone forged signatures on a cheque to withdraw money from my grandfather's account.,Criminal
A group damaged public property including street lights and dustbins during a local dispute.,Criminal
Someone slashed the seats of our tempo van parked outside the workshop overnight.,Criminal
A government office in Bengaluru is treating me differently from other applicants purely because of my community background.,Constitutional
My cousin borrowed my laptop for his studies and has refused to return it for over a year.,Civil
We visited the police station three times but our FIR has still not been registered.,Criminal
"My business partner wants to dissolve our partnership, but we disagree on how to divide the assets.",Civil
"I received a fake job interview call asking for registration fees online, is this a scam I can report?",Cyber
I want to know my rights regarding a pathway that runs through my residential bungalow which my neighbour uses to access their house.,Property
My company stopped pension contributions midway through my employment without any explanation.,Labour
I want to claim damages from a driver whose negligence caused an accident damaging my parked vehicle.,Civil
"My cousin wants to understand her inheritance rights since she was raised by her grandparents, not her parents.",Family
My business partner is refusing to sign documents needed to formally close our partnership firm.,Civil
My colleague is spreading false rumours and threatening to physically harm me if I report our manager.,Criminal
A person accused my son of theft without any proof just to settle a college rivalry.,Criminal
"My employer is disputing my gratuity amount, claiming incorrect calculation of my tenure.",Labour
I want to challenge a rule barring citizens who follow a certain faith from applying for a specific government post.,Constitutional
I was charged a hefty cancellation fee for a credit card service even though I cancelled well within the allowed free cancellation period.,Consumer
"My employer denied full and final settlement, citing pending clearance from a department I never worked in.",Labour
My neighbour's daughter has not returned home since leaving for tuition three days ago.,Criminal
My monthly bill for cloud storage subscription suddenly increased without any prior notice or explanation from the company about the reason.,Consumer
My employer is asking me to use personal funds for office expenses without timely reimbursement.,Labour
"I was lured by a big discount advertisement for an electric scooter, but at checkout the seller charged me the full original price instead.",Consumer
I want to understand my obligations toward my elderly parents under family maintenance laws.,Family
A man attacked my elderly mother and pushed her to the ground while snatching her purse.,Criminal
"My trimmer delivery has been delayed by nearly three weeks now, and the tracking page has not updated in days.",Consumer
My company added new clauses to my contract without informing me or seeking my consent.,Labour
"The local authorities have issued a demolition notice for my small plot, and I want to challenge it legally.",Property
My uncle found that his retirement documents had been tampered with by someone in the office.,Criminal
My in-laws are refusing to return jewellery that was given to them for safekeeping after the wedding.,Family
"My photos were morphed and shared without my consent, what legal action is available?",Cyber
"I signed a lease agreement for an agricultural land, but the landlord is now demanding an increase in rent before the agreed term.",Property
What steps should I take if a wholesale dealer refuses to acknowledge my genuine complaint about a defective smartwatch?,Consumer
I want to know if prison authorities can restrict a prisoner's access to legal counsel without any valid justification.,Constitutional
A government department is preventing me from practicing my trade in a public market without giving any valid legal reason.,Constitutional
"A person made false statements about my professional qualifications, damaging my reputation among clients.",Civil
A state government policy is restricting who can practice a certain profession in ways that seem unreasonable and excessive.,Constitutional
A public authority is denying citizens the right to inspect documents related to a decision that directly affects them.,Constitutional
My relative was chased and beaten by a mob after being wrongly suspected of a crime.,Criminal
My cousin's shop suffered water damage after a neighbour's pipeline burst without any timely repair.,Civil
I want to claim damages from a company whose negligence caused a fire in my rented shop.,Civil
I discovered that a government hospital has been monitoring my personal communications without informing me or obtaining proper authorization.,Constitutional
A man on a motorcycle tried to snatch my bag but I managed to hold on and he fled.,Criminal
A neighbour borrowed a substantial sum for medical treatment and has stopped responding to repayment requests.,Civil
Someone hijacked my professional portfolio website and replaced my work samples with unrelated content.,Cyber
I want to evict a tenant from my piece of land who has not paid rent for several months despite repeated reminders.,Property
My ride-sharing platform changed the commission structure without informing drivers in advance.,Labour
"A family member is being held by authorities, and I have no clear information about where they are being detained.",Constitutional
A gang stopped our bus on a highway and robbed all the passengers of their belongings.,Criminal
A person created a fake customer verification message using our water utility's name to collect payment details.,Cyber
A group of strangers occupied an empty plot belonging to our family and refuse to vacate.,Criminal
I want to understand how courts typically treat property inherited by one spouse during the marriage.,Family
Someone used a voice changer to impersonate me during a call and asked my colleagues for confidential files.,Cyber
My cousin's husband has been missing for over a week after an argument at home.,Criminal
My friend gave his car to a mechanic for repair and the mechanic sold it without permission.,Criminal
My company is asking me to pay a penalty for resigning before completing my notice period.,Labour
"I paid for a premium hotel room, but was given a much smaller and lower category room without any prior intimation.",Consumer
What steps should I take if a franchise store refuses to acknowledge my genuine complaint about a defective air conditioner?,Consumer
My employer is asking me to sign a document acknowledging receipt of dues I never actually received.,Labour
A former roommate is threatening to release private photos taken during our time living together.,Cyber
"I received an air conditioner that makes strange noises since day one, and the company keeps delaying the technician visit for weeks now.",Consumer
I want to know the process to appeal when police close a case without proper investigation.,Criminal
"My complaint regarding a defective water heater was acknowledged by customer care, but no action has actually been taken so far.",Consumer
I want to know if factory workers are entitled to compensation during mass layoffs.,Labour
"Someone is using cheats and abusive language against me on a multiplayer gaming platform, is there a legal option?",Cyber
"My hair dryer is still within the warranty period, but the service centre is asking me to pay for a repair that should be free.",Consumer
I want to prevent a neighbour from constructing a structure that blocks the ventilation of my house.,Civil
I want to seek a protection order against my husband due to his aggressive behaviour at home.,Family
"The gym I joined promised certain facilities in their gym membership, but most of the equipment mentioned is simply not available.",Consumer
My relative wants to know if she can claim maintenance despite having a modest income of her own.,Family
"My debit card was cloned and money was withdrawn without my knowledge, how do I report this?",Cyber
My grandfather used a power of attorney to sell our family's independent house without informing the rest of the family members.,Property
My neighbour keeps entering our terrace without permission despite being asked to stop.,Criminal
My cousin promised to repay money borrowed for his shop but has stopped all communication since.,Civil
My colleague received threatening messages after reporting workplace misconduct to higher management.,Criminal
I want to understand if my role can be permanently reassigned while I am on maternity leave.,Labour
I want to understand my rights regarding gifts and items given by my family during the wedding ceremony.,Family
My company has not transferred my provident fund balance despite my request after changing jobs.,Labour
A witness who reported a crime to the police is now being followed by unknown men.,Criminal
My grandfather is claiming ownership of our village land even though it was registered solely in my father's name.,Property
My relative bought a phone from a local seller that turned out to be reported stolen.,Criminal
Someone accessed my private travel planning app and shared my itinerary with an unknown third party.,Cyber
My grandfather sold the entire ancestral small plot without informing or including the other legal heirs at all.,Property
"I ordered a water purifier online, but the package I received contained a completely different and cheaper item inside the box.",Consumer
A group has been shouting abuses outside our house late at night to intimidate us.,Criminal
"A person has been repeatedly calling and threatening my mother late at night, causing severe distress.",Criminal
We both want a divorce but disagree on whether we need to wait before the final hearing.,Family
My cousin took a loan for his wedding expenses and has stopped making the agreed repayments.,Civil
My cousin agreed to lease his shop to me but backed out after I had already ordered fixtures for it.,Civil
"Someone logged into my email account without my permission and read my personal messages, is this a crime?",Cyber
I want to cancel a sale deed for an office space because I later discovered the seller had misrepresented facts about the land.,Property
The e-commerce site delivered an empty box instead of the microwave oven I had ordered and paid for in full online.,Consumer
"A friend borrowed money for a medical emergency and promised repayment within six months, which has now passed.",Civil
My tenant farmer is refusing to vacate my agricultural land even after the lease period for cultivation has clearly expired.,Property
My child's voice recording from an online class was used without consent in an unrelated video.,Cyber
My tenant has stopped paying rent and is now refusing to vacate my warehouse property despite the lease period having ended.,Property
I want a court's direction to enforce a written promise where a colleague agreed to transfer shared equipment to me.,Civil
"My pest control service keeps failing repeatedly, and despite multiple complaints, the provider has not sent anyone to properly fix the issue.",Consumer
A public authority denied permission for citizens to conduct a peaceful awareness walk regarding an environmental issue.,Constitutional
"The developer changed the layout of the project after selling me my flat, and I am worried about my actual title to the unit.",Property
My employer denied my request for unpaid leave despite having a valid personal reason.,Labour
"My landlord entered my rented family house without any prior notice while I was away, and I want to know my rights.",Property
I want to claim damages from a neighbour whose renovation caused structural damage to my adjoining wall.,Civil
"A colleague is spreading false information about me in an office group chat, is this a form of cyber harassment?",Cyber
A scrap collector was found in possession of stolen agricultural equipment from nearby farms.,Criminal
I want to know whether a gift deed for a village land can be legally cancelled once it has already been registered.,Property
I want to know if app-based workers are entitled to insurance coverage for work-related accidents.,Labour
"A public sector employer rejected my application without giving any reasons, and I believe this decision was completely arbitrary.",Constitutional
